product_id,name,stars,experience,country,region,resort,with_flight,is_flashsale,product_url,image_url,city_code,city_label,nights,price_eur,departure_date,return_date,meal_basis
201825,Papaya Playa Project,5,Hotel,México,México,Tulum,True,False,https://holidaypirates.perfectstay.com/es-ES/product/201825-papaya-playa-project,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1772030021/property/201825/001_main.jpg,MAD,Madrid,5,1909.0,2026-05-11,2026-05-18,BB
201825,Papaya Playa Project,5,Hotel,México,México,Tulum,True,False,https://holidaypirates.perfectstay.com/es-ES/product/201825-papaya-playa-project,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1772030021/property/201825/001_main.jpg,BIO,Bilbao,5,2009.0,2026-05-07,2026-05-13,BB
201825,Papaya Playa Project,5,Hotel,México,México,Tulum,True,False,https://holidaypirates.perfectstay.com/es-ES/product/201825-papaya-playa-project,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1772030021/property/201825/001_main.jpg,SVQ,Sevilla,5,2009.0,2026-06-04,2026-06-10,BB
201825,Papaya Playa Project,5,Hotel,México,México,Tulum,True,False,https://holidaypirates.perfectstay.com/es-ES/product/201825-papaya-playa-project,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1772030021/property/201825/001_main.jpg,VLC,Valencia,5,1939.0,2026-05-07,2026-05-13,BB
201825,Papaya Playa Project,5,Hotel,México,México,Tulum,True,False,https://holidaypirates.perfectstay.com/es-ES/product/201825-papaya-playa-project,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1772030021/property/201825/001_main.jpg,AGP,Malaga,5,1939.0,2026-05-07,2026-05-13,BB
201825,Papaya Playa Project,5,Hotel,México,México,Tulum,True,False,https://holidaypirates.perfectstay.com/es-ES/product/201825-papaya-playa-project,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1772030021/property/201825/001_main.jpg,ALC,Alicante,5,1939.0,2026-05-07,2026-05-13,BB
4320,Platinum Yucatan Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4320-platinum-yucatan-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1553261253/property/4320/00000001_main_platinum_yucatan_princess.jpg,BCN,Barcelona,5,1329.0,2026-09-02,2026-09-08,AI
4320,Platinum Yucatan Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4320-platinum-yucatan-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1553261253/property/4320/00000001_main_platinum_yucatan_princess.jpg,MAD,Madrid,5,1329.0,2026-05-11,2026-05-18,AI
4320,Platinum Yucatan Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4320-platinum-yucatan-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1553261253/property/4320/00000001_main_platinum_yucatan_princess.jpg,BIO,Bilbao,5,1429.0,2026-05-07,2026-05-13,AI
4320,Platinum Yucatan Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4320-platinum-yucatan-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1553261253/property/4320/00000001_main_platinum_yucatan_princess.jpg,SVQ,Sevilla,5,1429.0,2026-06-04,2026-06-10,AI
4320,Platinum Yucatan Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4320-platinum-yucatan-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1553261253/property/4320/00000001_main_platinum_yucatan_princess.jpg,VLC,Valencia,5,1359.0,2026-05-07,2026-05-13,AI
4320,Platinum Yucatan Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4320-platinum-yucatan-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1553261253/property/4320/00000001_main_platinum_yucatan_princess.jpg,AGP,Malaga,5,1359.0,2026-05-07,2026-05-13,AI
4320,Platinum Yucatan Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/4320-platinum-yucatan-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1553261253/property/4320/00000001_main_platinum_yucatan_princess.jpg,ALC,Alicante,5,1359.0,2026-05-07,2026-05-13,AI
54686,Sensira Resorts & Spa Riviera Maya,5,Hotel,México,México,Puerto Morelos,True,False,https://holidaypirates.perfectstay.com/es-ES/product/54686-sensira-resorts-spa-riviera-maya,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1625822960/property/54686/00000001_MAIN.jpg,BCN,Barcelona,5,1479.0,2026-09-02,2026-09-08,AI
54686,Sensira Resorts & Spa Riviera Maya,5,Hotel,México,México,Puerto Morelos,True,False,https://holidaypirates.perfectstay.com/es-ES/product/54686-sensira-resorts-spa-riviera-maya,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1625822960/property/54686/00000001_MAIN.jpg,MAD,Madrid,5,1469.0,2026-05-21,2026-05-27,AI
54686,Sensira Resorts & Spa Riviera Maya,5,Hotel,México,México,Puerto Morelos,True,False,https://holidaypirates.perfectstay.com/es-ES/product/54686-sensira-resorts-spa-riviera-maya,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1625822960/property/54686/00000001_MAIN.jpg,BIO,Bilbao,5,1559.0,2026-05-21,2026-05-27,AI
54686,Sensira Resorts & Spa Riviera Maya,5,Hotel,México,México,Puerto Morelos,True,False,https://holidaypirates.perfectstay.com/es-ES/product/54686-sensira-resorts-spa-riviera-maya,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1625822960/property/54686/00000001_MAIN.jpg,SVQ,Sevilla,5,1559.0,2026-06-04,2026-06-10,AI
54686,Sensira Resorts & Spa Riviera Maya,5,Hotel,México,México,Puerto Morelos,True,False,https://holidaypirates.perfectstay.com/es-ES/product/54686-sensira-resorts-spa-riviera-maya,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1625822960/property/54686/00000001_MAIN.jpg,VLC,Valencia,5,1489.0,2026-05-21,2026-05-27,AI
54686,Sensira Resorts & Spa Riviera Maya,5,Hotel,México,México,Puerto Morelos,True,False,https://holidaypirates.perfectstay.com/es-ES/product/54686-sensira-resorts-spa-riviera-maya,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1625822960/property/54686/00000001_MAIN.jpg,AGP,Malaga,5,1489.0,2026-05-21,2026-05-27,AI
54686,Sensira Resorts & Spa Riviera Maya,5,Hotel,México,México,Puerto Morelos,True,False,https://holidaypirates.perfectstay.com/es-ES/product/54686-sensira-resorts-spa-riviera-maya,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1625822960/property/54686/00000001_MAIN.jpg,ALC,Alicante,5,1489.0,2026-05-21,2026-05-27,AI
189522,Sofitel Buenos Aires Recoleta,5,Hotel,Argentina,Argentina,Buenos Aires,True,False,https://holidaypirates.perfectstay.com/es-ES/product/189522-sofitel-buenos-aires-recoleta,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1705939018/property/189522/000000001AAAQA.jpg,BCN,Barcelona,5,1699.0,2026-06-02,2026-06-09,RO
189522,Sofitel Buenos Aires Recoleta,5,Hotel,Argentina,Argentina,Buenos Aires,True,False,https://holidaypirates.perfectstay.com/es-ES/product/189522-sofitel-buenos-aires-recoleta,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1705939018/property/189522/000000001AAAQA.jpg,MAD,Madrid,5,1509.0,2026-04-20,2026-04-28,RO
189522,Sofitel Buenos Aires Recoleta,5,Hotel,Argentina,Argentina,Buenos Aires,True,False,https://holidaypirates.perfectstay.com/es-ES/product/189522-sofitel-buenos-aires-recoleta,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1705939018/property/189522/000000001AAAQA.jpg,BIO,Bilbao,5,1769.0,2026-11-21,2026-11-28,RO
189522,Sofitel Buenos Aires Recoleta,5,Hotel,Argentina,Argentina,Buenos Aires,True,False,https://holidaypirates.perfectstay.com/es-ES/product/189522-sofitel-buenos-aires-recoleta,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1705939018/property/189522/000000001AAAQA.jpg,SVQ,Sevilla,5,1619.0,2026-05-14,2026-05-20,RO
189522,Sofitel Buenos Aires Recoleta,5,Hotel,Argentina,Argentina,Buenos Aires,True,False,https://holidaypirates.perfectstay.com/es-ES/product/189522-sofitel-buenos-aires-recoleta,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1705939018/property/189522/000000001AAAQA.jpg,VLC,Valencia,5,1729.0,2026-06-04,2026-06-11,RO
189522,Sofitel Buenos Aires Recoleta,5,Hotel,Argentina,Argentina,Buenos Aires,True,False,https://holidaypirates.perfectstay.com/es-ES/product/189522-sofitel-buenos-aires-recoleta,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1705939018/property/189522/000000001AAAQA.jpg,AGP,Malaga,5,1739.0,2026-11-20,2026-11-27,RO
189522,Sofitel Buenos Aires Recoleta,5,Hotel,Argentina,Argentina,Buenos Aires,True,False,https://holidaypirates.perfectstay.com/es-ES/product/189522-sofitel-buenos-aires-recoleta,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1705939018/property/189522/000000001AAAQA.jpg,ALC,Alicante,5,1739.0,2026-05-27,2026-06-03,RO
227599,Yoo2 Rio de Janeiro,5,Hotel,Brasil,Brasil,Río de Janeiro,True,False,https://holidaypirates.perfectstay.com/es-ES/product/227599-yoo2-rio-de-janeiro,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1740061280/property/227599/000000000001main.jpg,BCN,Barcelona,5,1369.0,2026-11-24,2026-12-01,BB
227599,Yoo2 Rio de Janeiro,5,Hotel,Brasil,Brasil,Río de Janeiro,True,False,https://holidaypirates.perfectstay.com/es-ES/product/227599-yoo2-rio-de-janeiro,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1740061280/property/227599/000000000001main.jpg,MAD,Madrid,5,1369.0,2026-11-24,2026-12-01,BB
227599,Yoo2 Rio de Janeiro,5,Hotel,Brasil,Brasil,Río de Janeiro,True,False,https://holidaypirates.perfectstay.com/es-ES/product/227599-yoo2-rio-de-janeiro,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1740061280/property/227599/000000000001main.jpg,BIO,Bilbao,5,1509.0,2026-11-17,2026-11-24,BB
227599,Yoo2 Rio de Janeiro,5,Hotel,Brasil,Brasil,Río de Janeiro,True,False,https://holidaypirates.perfectstay.com/es-ES/product/227599-yoo2-rio-de-janeiro,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1740061280/property/227599/000000000001main.jpg,SVQ,Sevilla,6,1479.0,2026-06-11,2026-06-19,BB
227599,Yoo2 Rio de Janeiro,5,Hotel,Brasil,Brasil,Río de Janeiro,True,False,https://holidaypirates.perfectstay.com/es-ES/product/227599-yoo2-rio-de-janeiro,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1740061280/property/227599/000000000001main.jpg,VLC,Valencia,5,1459.0,2026-06-18,2026-06-25,BB
227599,Yoo2 Rio de Janeiro,5,Hotel,Brasil,Brasil,Río de Janeiro,True,False,https://holidaypirates.perfectstay.com/es-ES/product/227599-yoo2-rio-de-janeiro,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1740061280/property/227599/000000000001main.jpg,AGP,Malaga,5,1459.0,2026-06-16,2026-06-23,BB
227599,Yoo2 Rio de Janeiro,5,Hotel,Brasil,Brasil,Río de Janeiro,True,False,https://holidaypirates.perfectstay.com/es-ES/product/227599-yoo2-rio-de-janeiro,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1740061280/property/227599/000000000001main.jpg,ALC,Alicante,5,1549.0,2026-09-15,2026-09-22,BB
264060,Combinado Phuket - Krabi - Khao Lak con spa incluido,5,Combiné,Tailandia,Tailandia,"Phuket, Krabi y Khao Lak",True,False,https://holidaypirates.perfectstay.com/es-ES/product/264060-combinado-phuket-krabi-khao-lak-con-spa-incluido,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1720441285/property/264060/000000000001BISEAU.jpg,BCN,Barcelona,11,1549.0,2026-04-16,2026-04-28,BB
264060,Combinado Phuket - Krabi - Khao Lak con spa incluido,5,Combiné,Tailandia,Tailandia,"Phuket, Krabi y Khao Lak",True,False,https://holidaypirates.perfectstay.com/es-ES/product/264060-combinado-phuket-krabi-khao-lak-con-spa-incluido,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1720441285/property/264060/000000000001BISEAU.jpg,MAD,Madrid,11,1589.0,2026-04-15,2026-04-27,BB
264060,Combinado Phuket - Krabi - Khao Lak con spa incluido,5,Combiné,Tailandia,Tailandia,"Phuket, Krabi y Khao Lak",True,False,https://holidaypirates.perfectstay.com/es-ES/product/264060-combinado-phuket-krabi-khao-lak-con-spa-incluido,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1720441285/property/264060/000000000001BISEAU.jpg,BIO,Bilbao,11,1699.0,2026-04-16,2026-04-28,BB
264060,Combinado Phuket - Krabi - Khao Lak con spa incluido,5,Combiné,Tailandia,Tailandia,"Phuket, Krabi y Khao Lak",True,False,https://holidaypirates.perfectstay.com/es-ES/product/264060-combinado-phuket-krabi-khao-lak-con-spa-incluido,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1720441285/property/264060/000000000001BISEAU.jpg,SVQ,Sevilla,11,1679.0,2026-04-22,2026-05-05,BB
264060,Combinado Phuket - Krabi - Khao Lak con spa incluido,5,Combiné,Tailandia,Tailandia,"Phuket, Krabi y Khao Lak",True,False,https://holidaypirates.perfectstay.com/es-ES/product/264060-combinado-phuket-krabi-khao-lak-con-spa-incluido,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1720441285/property/264060/000000000001BISEAU.jpg,VLC,Valencia,11,1699.0,2026-05-13,2026-05-26,BB
264060,Combinado Phuket - Krabi - Khao Lak con spa incluido,5,Combiné,Tailandia,Tailandia,"Phuket, Krabi y Khao Lak",True,False,https://holidaypirates.perfectstay.com/es-ES/product/264060-combinado-phuket-krabi-khao-lak-con-spa-incluido,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1720441285/property/264060/000000000001BISEAU.jpg,AGP,Malaga,11,1649.0,2026-05-04,2026-05-17,BB
264060,Combinado Phuket - Krabi - Khao Lak con spa incluido,5,Combiné,Tailandia,Tailandia,"Phuket, Krabi y Khao Lak",True,False,https://holidaypirates.perfectstay.com/es-ES/product/264060-combinado-phuket-krabi-khao-lak-con-spa-incluido,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1720441285/property/264060/000000000001BISEAU.jpg,ALC,Alicante,11,1779.0,2026-05-06,2026-05-19,BB
1512,DB Seabank Resort & Spa,4,Hotel,Malta,Malta,Mellieha,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1512-db-seabank-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1692881309/property/1512/0000001_hotel_seabank_resort_spa_devanture.jpg,BCN,Barcelona,3,669.0,2026-04-22,2026-04-25,AI
1512,DB Seabank Resort & Spa,4,Hotel,Malta,Malta,Mellieha,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1512-db-seabank-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1692881309/property/1512/0000001_hotel_seabank_resort_spa_devanture.jpg,MAD,Madrid,3,539.0,2026-04-17,2026-04-20,AI
1512,DB Seabank Resort & Spa,4,Hotel,Malta,Malta,Mellieha,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1512-db-seabank-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1692881309/property/1512/0000001_hotel_seabank_resort_spa_devanture.jpg,BIO,Bilbao,3,749.0,2026-04-18,2026-04-21,AI
1512,DB Seabank Resort & Spa,4,Hotel,Malta,Malta,Mellieha,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1512-db-seabank-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1692881309/property/1512/0000001_hotel_seabank_resort_spa_devanture.jpg,SVQ,Sevilla,4,839.0,2026-11-26,2026-11-30,AI
1512,DB Seabank Resort & Spa,4,Hotel,Malta,Malta,Mellieha,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1512-db-seabank-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1692881309/property/1512/0000001_hotel_seabank_resort_spa_devanture.jpg,VLC,Valencia,3,749.0,2026-04-22,2026-04-25,AI
1512,DB Seabank Resort & Spa,4,Hotel,Malta,Malta,Mellieha,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1512-db-seabank-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1692881309/property/1512/0000001_hotel_seabank_resort_spa_devanture.jpg,AGP,Malaga,4,789.0,2026-04-17,2026-04-22,AI
1512,DB Seabank Resort & Spa,4,Hotel,Malta,Malta,Mellieha,True,False,https://holidaypirates.perfectstay.com/es-ES/product/1512-db-seabank-resort-spa,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1692881309/property/1512/0000001_hotel_seabank_resort_spa_devanture.jpg,ALC,Alicante,4,819.0,2026-11-18,2026-11-22,AI
674999,Escapada urbana a Tokio y estancia en ryokan,0,Circuit,Japón,Japón,Tokio,True,False,https://holidaypirates.perfectstay.com/es-ES/product/674999-escapada-urbana-a-tokio-y-estancia-en-ryokan,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1772114407/property/674999/000000japan.jpg,BCN,Barcelona,9,2219.0,2026-06-07,2026-06-18,SP
674999,Escapada urbana a Tokio y estancia en ryokan,0,Circuit,Japón,Japón,Tokio,True,False,https://holidaypirates.perfectstay.com/es-ES/product/674999-escapada-urbana-a-tokio-y-estancia-en-ryokan,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1772114407/property/674999/000000japan.jpg,MAD,Madrid,9,2149.0,2026-06-07,2026-06-18,SP
674999,Escapada urbana a Tokio y estancia en ryokan,0,Circuit,Japón,Japón,Tokio,True,False,https://holidaypirates.perfectstay.com/es-ES/product/674999-escapada-urbana-a-tokio-y-estancia-en-ryokan,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1772114407/property/674999/000000japan.jpg,BIO,Bilbao,9,2329.0,2026-06-10,2026-06-20,SP
674999,Escapada urbana a Tokio y estancia en ryokan,0,Circuit,Japón,Japón,Tokio,True,False,https://holidaypirates.perfectstay.com/es-ES/product/674999-escapada-urbana-a-tokio-y-estancia-en-ryokan,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1772114407/property/674999/000000japan.jpg,SVQ,Sevilla,9,2459.0,2026-06-08,2026-06-19,SP
674999,Escapada urbana a Tokio y estancia en ryokan,0,Circuit,Japón,Japón,Tokio,True,False,https://holidaypirates.perfectstay.com/es-ES/product/674999-escapada-urbana-a-tokio-y-estancia-en-ryokan,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1772114407/property/674999/000000japan.jpg,VLC,Valencia,9,2349.0,2026-11-27,2026-12-07,SP
674999,Escapada urbana a Tokio y estancia en ryokan,0,Circuit,Japón,Japón,Tokio,True,False,https://holidaypirates.perfectstay.com/es-ES/product/674999-escapada-urbana-a-tokio-y-estancia-en-ryokan,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1772114407/property/674999/000000japan.jpg,AGP,Malaga,9,2269.0,2026-06-08,2026-06-19,SP
674999,Escapada urbana a Tokio y estancia en ryokan,0,Circuit,Japón,Japón,Tokio,True,False,https://holidaypirates.perfectstay.com/es-ES/product/674999-escapada-urbana-a-tokio-y-estancia-en-ryokan,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1772114407/property/674999/000000japan.jpg,ALC,Alicante,9,2769.0,2026-06-10,2026-06-21,SP
100592,Family Club at Gran Riviera Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/100592-family-club-at-gran-riviera-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1653296892/property/100592/00000001_Main_PlayaPiscinas-Grand-Riviera-servicios-instalaciones-piscinas2.jpg,BCN,Barcelona,5,1459.0,2026-09-02,2026-09-08,AI
100592,Family Club at Gran Riviera Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/100592-family-club-at-gran-riviera-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1653296892/property/100592/00000001_Main_PlayaPiscinas-Grand-Riviera-servicios-instalaciones-piscinas2.jpg,MAD,Madrid,5,1429.0,2026-05-21,2026-05-27,AI
100592,Family Club at Gran Riviera Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/100592-family-club-at-gran-riviera-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1653296892/property/100592/00000001_Main_PlayaPiscinas-Grand-Riviera-servicios-instalaciones-piscinas2.jpg,BIO,Bilbao,5,1519.0,2026-05-21,2026-05-27,AI
100592,Family Club at Gran Riviera Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/100592-family-club-at-gran-riviera-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1653296892/property/100592/00000001_Main_PlayaPiscinas-Grand-Riviera-servicios-instalaciones-piscinas2.jpg,SVQ,Sevilla,5,1519.0,2026-06-04,2026-06-10,AI
100592,Family Club at Gran Riviera Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/100592-family-club-at-gran-riviera-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1653296892/property/100592/00000001_Main_PlayaPiscinas-Grand-Riviera-servicios-instalaciones-piscinas2.jpg,VLC,Valencia,5,1449.0,2026-05-21,2026-05-27,AI
100592,Family Club at Gran Riviera Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/100592-family-club-at-gran-riviera-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1653296892/property/100592/00000001_Main_PlayaPiscinas-Grand-Riviera-servicios-instalaciones-piscinas2.jpg,AGP,Malaga,5,1449.0,2026-05-21,2026-05-27,AI
100592,Family Club at Gran Riviera Princess,5,Hotel,México,México,Playa del Carmen,True,False,https://holidaypirates.perfectstay.com/es-ES/product/100592-family-club-at-gran-riviera-princess,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1653296892/property/100592/00000001_Main_PlayaPiscinas-Grand-Riviera-servicios-instalaciones-piscinas2.jpg,ALC,Alicante,5,1449.0,2026-05-21,2026-05-27,AI
5899,Nickelodeon Hotels & Resorts Punta Cana,5,Hotel,República Dominicana,República Dominicana,Uvero Alto,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5899-nickelodeon-hotels-resorts-punta-cana,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1657188711/property/5899/0001_Main_NICKELODEON_BOB.jpg,BCN,Barcelona,5,1529.0,2026-09-25,2026-10-01,AI
5899,Nickelodeon Hotels & Resorts Punta Cana,5,Hotel,República Dominicana,República Dominicana,Uvero Alto,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5899-nickelodeon-hotels-resorts-punta-cana,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1657188711/property/5899/0001_Main_NICKELODEON_BOB.jpg,MAD,Madrid,5,1419.0,2026-09-10,2026-09-16,AI
5899,Nickelodeon Hotels & Resorts Punta Cana,5,Hotel,República Dominicana,República Dominicana,Uvero Alto,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5899-nickelodeon-hotels-resorts-punta-cana,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1657188711/property/5899/0001_Main_NICKELODEON_BOB.jpg,BIO,Bilbao,5,1569.0,2026-09-18,2026-09-24,AI
5899,Nickelodeon Hotels & Resorts Punta Cana,5,Hotel,República Dominicana,República Dominicana,Uvero Alto,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5899-nickelodeon-hotels-resorts-punta-cana,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1657188711/property/5899/0001_Main_NICKELODEON_BOB.jpg,SVQ,Sevilla,5,1569.0,2026-09-18,2026-09-24,AI
5899,Nickelodeon Hotels & Resorts Punta Cana,5,Hotel,República Dominicana,República Dominicana,Uvero Alto,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5899-nickelodeon-hotels-resorts-punta-cana,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1657188711/property/5899/0001_Main_NICKELODEON_BOB.jpg,VLC,Valencia,5,1519.0,2026-09-18,2026-09-24,AI
5899,Nickelodeon Hotels & Resorts Punta Cana,5,Hotel,República Dominicana,República Dominicana,Uvero Alto,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5899-nickelodeon-hotels-resorts-punta-cana,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1657188711/property/5899/0001_Main_NICKELODEON_BOB.jpg,AGP,Malaga,5,1519.0,2026-09-18,2026-09-24,AI
5899,Nickelodeon Hotels & Resorts Punta Cana,5,Hotel,República Dominicana,República Dominicana,Uvero Alto,True,False,https://holidaypirates.perfectstay.com/es-ES/product/5899-nickelodeon-hotels-resorts-punta-cana,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1657188711/property/5899/0001_Main_NICKELODEON_BOB.jpg,ALC,Alicante,5,1519.0,2026-09-18,2026-09-24,AI
79131,Princess Family Club Bavaro,5,Hotel,República Dominicana,República Dominicana,Punta Cana,True,False,https://holidaypirates.perfectstay.com/es-ES/product/79131-princess-family-club-bavaro,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1771939870/property/79131/001a_main_piscine_enfant.jpg,BCN,Barcelona,5,1339.0,2026-05-27,2026-06-02,AI
79131,Princess Family Club Bavaro,5,Hotel,República Dominicana,República Dominicana,Punta Cana,True,False,https://holidaypirates.perfectstay.com/es-ES/product/79131-princess-family-club-bavaro,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1771939870/property/79131/001a_main_piscine_enfant.jpg,MAD,Madrid,5,1269.0,2026-09-10,2026-09-16,AI
79131,Princess Family Club Bavaro,5,Hotel,República Dominicana,República Dominicana,Punta Cana,True,False,https://holidaypirates.perfectstay.com/es-ES/product/79131-princess-family-club-bavaro,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1771939870/property/79131/001a_main_piscine_enfant.jpg,BIO,Bilbao,5,1329.0,2026-05-27,2026-06-02,AI
79131,Princess Family Club Bavaro,5,Hotel,República Dominicana,República Dominicana,Punta Cana,True,False,https://holidaypirates.perfectstay.com/es-ES/product/79131-princess-family-club-bavaro,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1771939870/property/79131/001a_main_piscine_enfant.jpg,SVQ,Sevilla,5,1379.0,2026-06-03,2026-06-09,AI
79131,Princess Family Club Bavaro,5,Hotel,República Dominicana,República Dominicana,Punta Cana,True,False,https://holidaypirates.perfectstay.com/es-ES/product/79131-princess-family-club-bavaro,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1771939870/property/79131/001a_main_piscine_enfant.jpg,VLC,Valencia,5,1329.0,2026-05-27,2026-06-02,AI
79131,Princess Family Club Bavaro,5,Hotel,República Dominicana,República Dominicana,Punta Cana,True,False,https://holidaypirates.perfectstay.com/es-ES/product/79131-princess-family-club-bavaro,https://res.cloudinary.com/perfectstay/image/upload/t_pfs/v1771939870/property/79131/001a_main_piscine_enfant.jpg,AGP,Malaga,5,1329.0,2026-05-27,2026-06-02,AI
